code, name, credit, desc, Prereqs, GenEd, Repeat, Grading
ENEC 586,"  Water Quality Policies and Planning",3,"
 Introduction to the management of water quality at the local and basinwide scales. Topics include theory and management frameworks; state and federal statutes and programs; water contaminants, their fate and transport; alternatives for improving and protecting water quality; and the technologies and management practices of selected basinwide comprehensive strategies.","Prerequisites, BIOL 101 and MATH 231.",,,"Letter grade.
"
ENEC 593,"  Environmental Practicum",13,"
Permission of the instructor required. Students receive service-learning credit through active participation in a community, campus, or other approved group project.",,"EE- Academic Internship.","May be repeated for credit. 6 total credits. 2 total completions.","Letter grade.
"
ENEC 602,"  Professional Development Skills for Ecologists and Biologists",3,"
The goal of this course is to help students who intend to become professional ecologists or biologists acquire critical skills and strategies needed for achieving their career goals.",,,,"Letter gradeSame as: BIOL 602.
"
ENEC 608,"  Continuum Mechanics in the Earth Sciences",3,"
 Applications of continuum mechanics in the earth sciences, including stress, strain, elasticity, and viscous flow. Numerical solutions to problems in heterogeneous finite strain including finite element analysis.","Prerequisites, GEOL 302, and PHYS 114, 116, or 118.",,,"Letter gradeSame as: GEOL 608.
"
ENEC 641,"  Watershed Planning",3,"
This course explores the functions of ecosystems, land development activities that impact such functions, and the land use management tools to create strategies for mitigating and restoring environmental damage.  Course goals include understanding the ecological context of planning and how ecological principles may inform planning decisions. Prepares planners to engage effectively with biologists, natural resource managers, park managers, and other professionals from the natural sciences.",,,,"Letter gradeSame as: PLAN 641.
"
ENEC 669,"  Seminar in Ecology",13,"
 May be repeated for credit.","Prerequisite, BIOL 201; permission of the instructor for students lacking the prerequisite.",,"May be repeated for credit; may be repeated in the same term for different topics; 12 total credits. 12 total completions.","Letter gradeSame as: BIOL 669.
"
ENEC 675,"  Environmental Communication and the Public Sphere",3,"
Examines communication practices that accompany citizen participation in environmental decisions, including public education campaigns of nonprofit organizations, "risk communication," media representations, and mediation in environmental disputes.",,,,"Letter grade.
"
ENEC 685,"  Environmental and Resource Economics",3,"
 Theory and methods of environmental economics. Topics covered include cost-benefit analysis and environmental policy analysis, economic concept of sustainability, optimal use of natural resources, nonmarket valuation, and economic instruments.","Prerequisite, ECON 310.",,,"Letter grade.
"
ENEC 686,"  Policy Instruments for Environmental Management",3,"
 Design of public policy instruments as incentives for sustainable management of environmental resources and ecosystems, and comparison of the effects and effectiveness of alternative policies.","Prerequisite, ECON 410 or PLAN 710.","SS.",,"Letter gradeSame as: PLCY 686, ENVR 686, PLAN 686.
"
ENEC 693H,"  Honors Research in Environmental Sciences and Studies",3,"
Permission of the director of undergraduate studies.  First of two course sequence leading to the honors designation.",,"EE- Mentored Research.",,"Letter grade.
"
ENEC 694H,"  Honors Project in Environmental Sciences and Studies",3,"
Permission of the director of undergraduate studies. Independent project leading to the honors designation. Includes weekly research seminar.",,"EE- Mentored Research.",,"Letter grade.
"
ENEC 698,"  Capstone: Analysis and Solution of Environmental Problems",3,"
Interdisciplinary, team-based analyses of environmental phenomena are performed and applied to problems of the selection of effective environmental strategies. Students may select from a wide range of examples and venues.",,"EE- Mentored Research.",,"Letter grade.
"
ENEC 710,"  Advanced Coastal Environmental Change",3,"
 Focuses on biological-physical couplings that shape coastal environments (i.e. coastal 'ecomorphodynamics') and determine how these environments change with climate and land use. Environments include: barrier islands, open ocean coastlines, and tidal wetlands. Grading based on presentations, participation, and a research proposal.","Prerequisites, GEOL 417, 502, or 503; permission of the instructor for students lacking the prerequisites.",,,"Letter gradeSame as: GEOL 710, MASC 730.
"
ENEC 765,"  Field Experience in Ecology",2,"
Graduate standing in ecology required. Organized field work in remote environments with a faculty instructor as approved by student's supervisory committee. May be repeated for credit.",,,"May be repeated for credit. ","Letter grade.
"
ENEC 891,"  Special Topics in Ecology",24,"
Permission of the instructor. May be repeated for credit.",,,"May be repeated for credit. ","Letter grade.
"
ENEC 961,"  Research in Ecology",115,"
Acquaints early career graduate students with research techniques and assesses their propensity for research. Arranged by mutual agreement of the student and faculty member.",,,,"Letter grade.
"
ENEC 992,"  Master's (Non-Thesis)",3,"
",,,,
ENEC 993,"  Master's Research and Thesis",3,"
",,,,
ENEC 994,"  Doctoral Research and Dissertation",3,"
",,,,
